_id,num_stars
53698f97a3a729239d2037af,3.0
53698f98a3a729239d2037b0,3.0
53698f98a3a729239d2037b1,3.0
53698f9aa3a729239d2037b5,3.0
53698f9aa3a729239d2037b6,3.0
53698f9ba3a729239d2037b7,3.0
53698f9ba3a729239d2037b8,3.0
53807212a3a7297e4d35d6d5,3.0
53698f9ca3a729239d2037bb,3.0
53698f9da3a729239d2037bd,3.0
53698f9ea3a729239d2037bf,3.0
542960a988ee380327a59163,3.0
5429631488ee380329a59160,3.0
542a724a88ee382b8f22e2dc,3.0
542a77d488ee382b8c22e2d8,3.0
5437ea1388ee387cb28f5e7e,3.0
54a189a8c751df03bf04805a,3.0
54b4e466c751df07a4ae2616,3.0
54b4e584c751df56c0ae2624,3.0
54b96cb4c751df38765fa5a2,3.0
54bd2256c751df1d405fa5a2,3.0
54ca08afc751df2b16467389,
54d0980cc751df4efc467389,3.0
54d0fbe1c751df6606467389,3.0
54d3b14ec751df6292467389,
53699117a3a729239d203b82,3.0
54f63501c751df466f882844,3.0
54f96efdc751df07a6882844,
53699e65a3a729239d205e81,
5509515bc751df6a60882845,3.0
55103579c751df0a30882844,3.0
55520f6588ee381c0e1c0be5,
55520f7cc751df7977190c8a,
552694a1c751df04f2aec477,3.0
5582911dc751df78c5a453b9,3.0
558837cfc751df7991a453bc,3.0
551d22ffc751df126d0cd8a0,3.0
5593aab9c751df35d8a453ba,3.0
55965865c751df4fc7a453bc,3.0
55965b54c751df5a44a453b9,
55967bb8c751df3727a453ba,3.0
55968dedc751df26c5a453b9,3.0
559ac65d88ee387b84764f5b,
55cca84ac751df4f2c1f92b1,
55eee73f88ee3866daa46ec1,3.0
55f18f66c751df55541f92c8,3.0
55f18f83c751df54351f92d7,3.0
558ea134c751df2a26a453ef,3.0
558a850c88ee38791a4a22f7,3.0
55b0f35488ee384c8a3ca288,3.0
559c028b88ee383625764f5b,3.0
558ea0dac751df75fea453e2,3.0
558dc21fc751df309fa453bd,3.0
55b23cd9c751df525e10ccbb,3.0
558ea0fcc751df2a26a453e6,3.0
558ea13388ee380e5c4a230a,3.0
558ea10b88ee380e5c4a2303,3.0
55b0f3a5c751df773d10ccbf,3.0
558ea11a88ee380e5c4a2305,3.0
558837d8c751df7991a453bf,3.0
5369a3a0a3a729239d206ae3,3.0
558bf900c751df2dc5a45426,
552cddc9c751df565937dddf,3.0
558ea4a9c751df2d9aa45423,
55ae44e588ee38443d3ca28f,3.0
558ea122c751df3646a453bf,1.0
558ea0f588ee383e2b4a230f,3.0
558837d2c751df7991a453bd,3.0
558ea11288ee385a1f4a230a,3.0
558ea0f2c751df2d9aa453eb,3.0
559ac35388ee384ee5764f5c,
558ea0d988ee383e2e4a2311,3.0
55896f0788ee3871154a230a,3.0
558bf65588ee3857994a22f2,3.0
558bf63b88ee383f5e4a236f,3.0
55f1ababc751df1b831f92d2,3.0
560e91c2c751df29ca756894,3.0
5613341388ee384969628ef9,
54ca16eac751df4155467389,3.0
56288f2bc751df64dfbd353a,3.0
562897f9c751df7665bd3539,
562898f6c751df7665bd353a,
56289e5288ee38433c12613c,
562d54e688ee382d3d12613c,
5654303788ee382b99e72046,3.0
56601aa9c751df37c1aad374,3.0
56603e89c751df601daad379,3.0
5640607c88ee3844abe72049,
5666afc8c751df39f2c664c6,
5669532b88ee387f6eaf0bf5,3.0
5669532dc751df4bf6c664bd,3.0
5669532d88ee3843d0af0bf7,3.0
5669533288ee386347af0bf7,3.0
5669533388ee3853a8af0bf7,3.0
56695339c751df4bf6c664be,3.0
5669533ac751df4beec664be,3.0
5669533bc751df4bf6c664bf,3.0
5669533cc751df4ccdc664bc,3.0
56695348c751df4bf4c664be,3.0
56695349c751df4bf4c664bf,3.0
5669534ac751df2724c664bd,3.0
56695352c751df4bf4c664c0,
56695355c751df4bf4c664c1,3.0
5669538b88ee387f6eaf0bf8,3.0
5656d4ac88ee385927e72046,3.0
56698fafc751df7b3ac664bd,
566a8bbbc751df077ec664be,3.0
566a8bc4c751df0421c664be,3.0
566a8bc588ee385567af0bf8,3.0
566a8bcf88ee3851f7af0bf4,3.0
566a8bd588ee382628af0bf6,3.0
566a8bd888ee382628af0bf7,3.0
566a8bee88ee3858f6af0bf5,3.0
566a8c3888ee385567af0bfd,3.0
566a8c3ac751df077ec664c0,3.0
566a8c4388ee385567af0bfe,3.0
566aa7eec751df7d86c664c9,
567982bcc751df2e01c664bf,3.0
567bb7dbc751df7f0ec664bc,3.0
568141c988ee38427faf0bf7,
5686cc60c751df26f2c664c0,
56b0c2c8a3a7294d39b88a61,3.0
56e92f40c751df3f8c9abcae,3.0
56e964dbc751df15009abcab,3.0
56e964dec751df0fa69abcab,3.0
56eaaf1688ee38674d89c52d,3.0
56eb191e88ee38750689c52e,3.0
56ec090288ee385297e1a630,3.0
56ec092d88ee386ce4e1a633,3.0
56ec148388ee380c0ce1a630,3.0
56ec1489c751df29afcc714f,
56ec14ccc751df29afcc7153,3.0
56ec14cd88ee380c03e1a632,3.0
56ec14d388ee380167e1a65d,
56ec14d4c751df3431cc7147,3.0
56f001ccc751df33fbd6e93c,3.0
56f001cfc751df33fbd6e93e,3.0
56fe661588ee38015fc352fa,3.0
56fe6617c751df2735c485cb,3.0
5702915ec751df7edfc485cc,3.0
5702915e88ee3848dbc352f7,3.0
5706670c88ee381f24f061d1,
5624b5a3b5950871ed4bbb3a,3.0
570e5749c751df5dedac9326,
570f906fc751df02fcac9326,3.0
5726ef67c751df48e1fcca0d,3.0
576cf89388ee384e69ab6514,3.0
577bb3e7c751df699d9901a0,3.0
5622107888ee380303628efb,3.0
5786855fa3a7294a196d1219,3.0
57868e7da3a7295d371adcdd,3.0
57868e7fa3a7295d371adcdf,3.0
57907c8388ee3879bb7d97c2,3.0
57907d65c751df2538fa6073,3.0
57907d7488ee381c457d97c9,3.0
57bea96ac751df13cc97bae5,3.0
57d6708388ee383e857fc1d7,3.0
57d5947fc751df7e0c97bae5,3.0
57d95e3dc751df371379df72,3.0
57d95e3a88ee38698d5ff491,3.0
57d95e3a88ee3874265ff491,3.0
57d95e3bc751df3abb79df73,3.0
57d95e4188ee386b355ff491,3.0
57d95e42c751df3abb79df75,3.0
57d95e43c751df371379df73,3.0
57daa4a388ee382fee5ff492,3.0
55798a4ac751df3ae6e57269,2.0
57e0fb0cc751df0a5c79df72,3.0
57e22a1888ee3873895ff494,3.0
566a8bccc751df7d86c664bf,3.0
56695348c751df4ccdc664bd,3.0
5669530b88ee386347af0bf5,3.0
58484d4ac751df5191c0bb7e,3.0
58484d4bc751df518fc0bb84,3.0
58484d5588ee382422c65bb8,3.0
58484d5988ee382426c65bb3,3.0
5852becc88ee382912c65bb3,3.0
5852becc88ee382911c65bb3,3.0
5852becc88ee382910c65bb4,
5852becd88ee382910c65bb5,3.0
5852becd88ee382911c65bb4,
5852becd88ee382913c65bb4,3.0
5852bed8c751df5588c0bb7e,3.0
5852bed8c751df5586c0bb81,3.0
5852bed988ee382914c65bb7,3.0
5852bed988ee382916c65bb4,3.0
5852bed9c751df5587c0bb80,3.0
5852beda88ee382915c65bb7,3.0
5852bedac751df5589c0bb7e,3.0
5852bedac751df558ac0bb7e,3.0
5852bedd88ee382917c65bb6,3.0
5852bedd88ee382916c65bb7,3.0
5852beddc751df5589c0bb80,3.0
5852bedd88ee382915c65bba,3.0
5852bee188ee382918c65bb5,3.0
5852bee1c751df5588c0bb80,3.0
5852bee2c751df558bc0bb80,
5852bee288ee382918c65bb6,3.0
5852bee3c751df558dc0bb7e,3.0
5852bee3c751df558bc0bb82,3.0
5852bee4c751df558dc0bb7f,3.0
5852bef1c751df5596c0bb7f,3.0
5852bef1c751df5595c0bb7f,3.0
5852bef1c751df559cc0bb80,3.0
5852bef188ee38291fc65bb5,3.0
5852bef4c751df559cc0bb81,3.0
5852bef488ee382920c65bb5,3.0
5852bef4c751df5594c0bb81,3.0
5852bef588ee382927c65bb4,3.0
5852bef5c751df559cc0bb82,3.0
5852bef988ee382929c65bb3,3.0
5852bef9c751df559cc0bb84,3.0
5852bef9c751df5594c0bb82,3.0
5852bef9c751df559dc0bb7e,3.0
5852befa88ee38292ac65bb4,3.0
5852befe88ee382929c65bb5,3.0
5852befe88ee38292ac65bb6,3.0
5852beff88ee382928c65bb7,3.0
5852bf00c751df55a5c0bb7f,3.0
5852bf0188ee38292ec65bb3,3.0
5852bf02c751df55a6c0bb84,3.0
5852bf04c751df55a7c0bb82,3.0
5852bf0588ee38292bc65bb6,3.0
5852bf06c751df55a8c0bb7f,3.0
5852bf07c751df55aac0bb7e,3.0
5852bf0888ee38292bc65bb7,3.0
5852bf09c751df55abc0bb7e,3.0
5852bf0a88ee38292cc65bb8,3.0
5852bf0ac751df55a9c0bb7f,1.0
5852bf0b88ee38292dc65bb7,
5852bf0bc751df55aac0bb81,3.0
5852bf0ec751df55abc0bb80,3.0
5852bf0e88ee382932c65bb3,3.0
5852bf11c751df55abc0bb81,3.0
5852bf1188ee382932c65bb4,3.0
5852bf1188ee382930c65bb5,3.0
5852bf12c751df55b0c0bb80,3.0
5852bf12c751df55b3c0bb7f,3.0
5852bf1388ee38292fc65bb8,3.0
5852bf14c751df55b2c0bb80,3.0
5852bf1488ee38292fc65bb9,3.0
5852bf1488ee382931c65bb4,3.0
58595d4888ee387bd4c65bb3,3.0
580f1be5c751df1ec2c562c5,1.0
5859c9a788ee3824b3609f67,1.0
585a3dacc751df15659ccad1,3.0
585aa74388ee3861c63f4e61,
585aa90688ee3861d33f4e62,
585b978fc751df03f92b7155,3.0
585b978f88ee38452d3f4e5d,3.0
585b978f88ee38586f3f4e60,3.0
585b979088ee38452d3f4e5e,3.0
585b9790c751df4afc2b7155,
585b979288ee38306a3f4e5f,3.0
585b9792c751df55292b7159,3.0
585b9792c751df5dfa2b7158,3.0
585bac06c751df5dfa2b7159,
585bac1788ee38781f3f4e5f,
585bac25c751df5dfa2b715a,
585bac55c751df15932b7155,
585bac6ac751df03f92b7159,
585b978f88ee381a893f4e5d,3.0
56eed77d88ee387eb4908574,3.0
56eed9a088ee38042c908575,3.0
56eed738c751df37ddd6e93b,3.0
56373ad988ee38438a531576,3.0
586ba32288ee38580c3f4e5e,3.0
582dc787c751df5bb4c0bb7e,3.0
586dae5da3a7290df5f4be70,3.0
586dae6ba3a7290df6f4be96,3.0
5878ee30a3a7291485cac7b9,
5878ee34a3a7291485cac7bf,3.0
5878ee35a3a7291485cac7c0,3.0
5878ee57a3a7291485cac7e5,3.0
5878ee75a3a7291484cac81f,3.0
5891b01bc751df6982ae0a65,3.0
5891b01b88ee3857569b81a4,3.0
5891b01cc751df6987ae0a65,3.0
5891b01cc751df6985ae0a67,3.0
5891b01c88ee3857549b81a5,3.0
5891b01c88ee3857559b81a5,3.0
5891b01d88ee3857549b81a6,3.0
5891b01d88ee3857559b81a6,3.0
5891b01dc751df6988ae0a65,3.0
5891b01f88ee3857579b81a4,3.0
5891b01f88ee3857559b81a7,3.0
5891b02088ee3857589b81a4,3.0
5891b02188ee3857559b81a8,3.0
5891b02188ee3857589b81a5,1.0
5891f58088ee3858bd9b81a4,3.0
5891f580c751df6bbeae0a65,3.0
58aac24dc751df36150302ce,3.0
58aadf8a88ee382dc9a1b6d3,3.0
58aadf8bc751df6a193abb77,3.0
58aadf8cc751df684b9ee2d3,3.0
58ae505ca3a7295a7d822e76,
58ae5099a3a7295a7c822e79,
58ae50dba3a7295a7c822e7a,
58aebc5ec751df049285a733,3.0
58aebc7b88ee384fea29f6ed,3.0
58aebc7b88ee384fde221b5c,3.0
58aebc7b88ee384e16b93b5d,3.0
58aebc7e88ee384fea29f6ef,3.0
58aebc7e88ee384e16b93b60,3.0
58aebc7f88ee384fde221b5e,3.0
58aebc81c751df04b881c07e,3.0
58aebc8188ee384e16b93b63,3.0
58aebc81c751df02adc41829,3.0
58aebcbac751df02adc4182a,3.0
58aebcba88ee384fde221b61,3.0
58aebcbb88ee384e16b93b67,3.0
58aebcbbc751df02e291bfa5,3.0
58aebcbbc751df04b881c080,2.0
58aebcbcc751df04c132614f,3.0
58aebcbc88ee384e16b93b68,3.0
58aebcbcc751df02e291bfa6,3.0
58aebcbd88ee384e16b93b69,3.0
58aebcbdc751df04c1326150,3.0
58aebcbdc751df02e291bfa7,3.0
58aebcbdc751df02adc4182c,3.0
58aebcbe88ee384fea29f6f4,3.0
58aeda76c751df32c546e187,3.0
58aeda7688ee38779b2b7572,3.0
58aeda7688ee3875b637dddb,3.0
58aeda9dc751df367cdbb98c,3.0
58aedb3788ee387ef5f8c43e,3.0
58aedb39c751df36b02efdd2,3.0
58aedb3ac751df30fe824afb,3.0
58aedb3cc751df34d1be7965,3.0
58aedb3dc751df36b02efdd3,3.0
58aedb3fc751df368a438ba4,3.0
58aedbf188ee3803c23a38ad,
58aedbf1c751df30fe824aff,3.0
58aedbf5c751df36bc2f124b,3.0
58aedbf6c751df30fe824b01,3.0
58aedbf7c751df36bc2f124c,
58aedbf788ee38021afdb077,3.0
58aedbf9c751df30fe824b03,3.0
58aedbf9c751df36b02efdd7,3.0
58aedbfec751df38695711da,3.0
58aedbffc751df36bc2f1252,2.0
58aedbff88ee38033796697f,3.0
58aedbffc751df3875c71dd1,3.0
58aedc02c751df30fe824b09,3.0
58aedc03c751df36b02efddb,3.0
58aedc0688ee38021afdb07f,3.0
58aedc07c751df36b02efddd,3.0
58aedc07c751df30fe824b0d,2.0
58aedc08c751df38695711df,3.0
58aedc0ac751df38695711e0,3.0
58aedc0ac751df36b02efdde,3.0
58aedc0cc751df36bc2f1258,3.0
58aedc0fc751df3875c71ddc,3.0
58aedc1188ee38033796698a,3.0
58aedc15c751df36b02efde3,3.0
58aedc18c751df38695711e4,3.0
58aedc1888ee3801ec1afb9a,3.0
58aedc1ac751df38695711e5,3.0
58aedc1b88ee380337966993,3.0
58aedc1ec751df36b02efde8,3.0
58aedc1ec751df30fe824b1c,3.0
58aedc2288ee3801ec1afba2,2.0
58aedc2288ee380337966997,3.0
58aedc2488ee3803dc35ad2d,3.0
58e7434088ee383406568d46,
58e758ffc751df68ae6022fe,
58eb480488ee3812352c7b9a,3.0
58ff6f68c751df3a218a70f8,3.0
59013ba7c751df1bb71ae01a,3.0
590f3494c751df5f012e63f6,
5943d4c188ee38742a95eb0d,2.0
595f09afa3a7296408d6a3e1,3.0
595faf33c751df730ab78005,
59606799a3a7296407d6a7c7,
596067d8a3a7296407d6a7d1,
5936be5fa3a72968e28772c8,
5936beb0a3a72968e18772a0,
5936bedaa3a72968e28772fc,
5936bf24a3a72968e18772d2,
599e83a5c751df71bb288221,1.0
599e9267c751df0ab0a51f11,1.0
59a03147c751df0dee7cbfd6,3.0
59a0314988ee380d09935e1c,3.0
596067aaa3a7296407d6a7c8,
596067b7a3a7296407d6a7cb,
596067b9a3a7296408d6a7f8,
59b77464a3a729499be72a5b,
59d4603eb59508043ce9b9e8,
59e18ccca3a7297d20b5fb65,
53f31ab2a3a72908bd9dfc09,3.0
59590cfca3a7291dd09c7fe1,3.0
59ae1072b595087a2391697a,
570666fb88ee381f24f061cd,
53699b33a3a729239d20569a,
582d7c04a3a7290df5f45b68,3.0
580a5726a3a7292dcea9d1c6,3.0
58de602288ee383591aa3991,3.0
5a053316b595082e61938803,
58aed83bc751df31073d4057,3.0
5437e79688ee387cb28f5e7c,3.0
5437ecae88ee387cb48f5e7f,3.0
5a334989b595086532601d58,
5a334ab6b5950866dd601d5e,
5a334c33a3a729358dc50968,
59fb571a88ee38602b5b3e57,3.0
5a465605c751df0b943d3de6,3.0
5a5dee0588ee384519952fae,3.0
5a62e905a3a72950599a3b41,
5a62e912b595080e8e223e12,
5a62e91ca3a72950599a3b42,
5a62e929b595080e8e223e13,
5a62e94eb595080e95223e11,
5a62e958a3a72950599a3b43,
5a62e95cb595080e8e223e14,
5a62e960b595080e8e223e15,
5a3357b4b595087899601d64,
5a33573ca3a72946e02d3329,
5aa93712c751df4c4c0673fe,3.0
5a62f317b595080f38223e13,
589543b8a3a72974cbf0e7ff,3.0
5890bf76a3a72974c1f0dc8a,3.0
56b0c2bfa3a7294d39b88a59,3.0
56b0c2c1a3a7294d38b88a5a,3.0
59593290a3a7291dcf9c8265,3.0
56b0c2c7b595086d5669cb6f,3.0
5a8f948ca3a7294e6ab44b85,
576b13eaa3a72927ec4f8571,
576b13eaa3a72927e94f855d,
576b13e8a3a72927e94f8558,
595916a2a3a7291dcf9c8098,3.0
595917a8a3a7291dd09c8092,3.0
59591ac0a3a7291dcf9c8116,3.0
58b69b23a3a7295a7d8251b6,3.0
5a099812c751df1133b78e4b,3.0
5a09b1ebc751df3bda30dd5c,3.0
5ab0b66ea3a7291dd42c89f1,
5ab8e672c751df7c338b937f,
5995162ca3a729783e0f6c4b,3.0
5acb394588ee3820b343f5ad,3.0
5acb3945c751df55bcbc70d6,3.0
5acb88e5c751df55a835a4c4,
5acc7eddc751df5e21efdf20,3.0
5ad02bffb5950868f4c04a3c,3.0
5ad4af1188ee384dc902e51f,3.0
5a9ec3e4c751df7de7b4364c,3.0
5798c80fc751df5be5fa6074,3.0
588292bc88ee381ad89b81ae,3.0
597b4537c751df0709bff26b,3.0
5a62f13ab595080f1b223e14,
5af94f4188ee3855336341e2,3.0
5afbd35da3a7290c45ef070d,3.0
5b0438b5c751df483293e182,3.0
599ede81c751df7a5facad0b,3.0
599ede8088ee38573abf9f14,3.0
599ede7f88ee3858e42271f8,3.0
599ede86c751df71630923c4,3.0
59b92830c751df1e26d270dd,2.0
5b110d7e88ee38208c6bc15a,
5b11435b88ee387a7f45434c,3.0
5a335233b59508709f601d5a,
58adb37ac751df47664e7290,3.0
5b2a678588ee3861329fbbc5,3.0
5b2b44a4c751df35069e5321,
5a33582ba3a7294549c50975,
5b34df9cc751df1da703f857,3.0
5b34df9d88ee3819ec301119,3.0
5b4cd624b595080873d496f9,3.0
5b4cdb64b595081059d496d6,3.0
5b4cdb57a3a729797ae1c35e,3.0
5b4ee7ceb595087772d496fa,3.0
5b4ee863b5950877c5d496eb,3.0
5b4ee867b5950877c5d496ec,3.0
5b4ee867a3a7296dbbe1c351,3.0
5b4ee86bb5950877c5d496ed,3.0
5b4ee86fb5950877c5d496ee,3.0
5b4ee884a3a7296dbbe1c358,3.0
5b4ee888a3a7296dbbe1c359,3.0
5b4ee88bb5950877c5d496f5,3.0
5b4ee88fb5950877c5d496f6,3.0
5b4ee893b5950877c5d496f7,3.0
5b4ee897b5950877c5d496f8,3.0
5b4ee898a3a7296dbbe1c35d,3.0
5b4ee89fb5950877c5d496fa,3.0
5b4ee8a3b595087918d496c9,3.0
5b4ee8ada3a7296dbbe1c362,3.0
5b4ee8afb595087918d496cc,3.0
5b4ee8b1a3a7296dbbe1c363,3.0
5b4ee8b5a3a7296dbbe1c364,3.0
5b4ee8bcb595087918d496cf,3.0
5b4ee8c1a3a7296dbbe1c367,3.0
5b4ee8caa3a7296dbbe1c369,3.0
5b4ee8d0b595087918d496d4,3.0
5b4ee8d4b595087918d496d5,3.0
5b4ee8d6a3a7296dbbe1c36c,3.0
5b4ee8dea3a7296dbbe1c36e,3.0
5b4ee8f8a3a7296dcee1c342,3.0
5b4ee8fca3a7296dcee1c343,3.0
5b4eec62a3a7297352e1c370,3.0
5b5053c3c751df279764caff,
5b5196e9c751df2f735a36b8,3.0
5b4ee8c4b595087918d496d1,3.0
5b55e3f588ee3866ad810606,3.0
5b55e3f788ee386a9da4f8b7,3.0
5b55e3f788ee3866ad810607,3.0
5b55e3f788ee386a9da4f8b8,3.0
5b55e3fac751df1614be7308,3.0
5b55e3fbc751df17d8f98837,3.0
5b55e3fbc751df15f0828296,3.0
5b55e3fe88ee386d3eadf413,3.0
5b55e3fe88ee386d396a48f4,3.0
5b4cda8eb595080ec8d496e1,3.0
5b5ec44dc751df567a894f1f,3.0
5b60641106e3e73216e1d910,3.0
5b60670306e3e7372ae1d905,3.0
5b6067c406e3e7372ae1d92a,3.0
5b6063969ce2e7334ba40d81,3.0
5b6065f89ce2e73938a40d61,3.0
598892dcc751df3eae8bd6ec,3.0
5b6067df9ce2e73b3fa40d6b,3.0
5b6065f39ce2e73938a40d60,3.0
5b4cbeabc751df5c2b5fae20,3.0
56ec328cc751df5e93cc7150,3.0
5b726ae88b4c417d0313c288,1.0
5b76ca6a8b4c416020d29c3f,2.0
5b7accfb8b4c4134620351a2,1.0
5b60636706e3e72346e1d925,3.0
5b6063c706e3e73216e1d900,3.0
5b8f487c9ce2e703ebbc02c2,3.0
5b8f481f9ce2e70219bc02c2,3.0
5b90706d06e3e759a92ffd31,3.0
5b9070ba9ce2e76045bc02c2,3.0
5b9249d2634f411b8339f194,3.0
5b935f4006e3e72a522ffd35,
5b9360879ce2e71d61bc02c3,
5b9360f69ce2e71d61bc02c5,
5b9361b106e3e72db92ffd31,
5b93758206e3e74a1d2ffd32,
5b935ef506e3e72a522ffd31,
5b873d7206e3e76e5b2ffd32,3.0
5b9857e806e3e771932ffd31,3.0
5b991c918b4c415b3f11fb0b,
5b9a4b9e8b4c4141403d4aee,
5b9a511b8b4c414a8413912c,
5ba0b6fb8b4c411d4bdba5e1,3.0
5ba9fa09634f41127900ef44,
5baaf48b06e3e7617b7347ed,
5bab03e506e3e777dd7347ea,
5bab632d634f4163882365df,3.0
5baf11b59ce2e714e460eb0a,3.0
5bb23a0406e3e74c7a9dc628,
5bb361c98b4c417ccbc86a87,3.0
5bb6b5449ce2e702122456c6,
5bba43868b4c4162e754c18c,
5bbc7f93634f4123b5cb7ddf,
5bb606b306e3e70db4293ec6,
5bbe0e3b8b4c412e7471b5f7,3.0
5bc753138b4c4169c4461666,3.0
5bc8465d8b4c417973968c8d,
5bc8a1928b4c4116f253c82a,
5bc98ef0634f41773400d629,
5bc9999b8b4c4121e39675d8,
5bccb0678b4c411b75568540,
5bcdc37a634f41327d733c29,3.0
5bcf4669634f412da3188cfe,
5bd199208b4c4128202161f9,
5bd1bc078b4c41671cefdc4a,
5bd1d9678b4c411b38db67e5,
5bd2c53d634f415522294f73,
5bd89dad06e3e738f68c0ecf,3.0
5bd89e7906e3e73a688c0ede,
5be59f1d634f4127bc24e5d9,3.0
5be560e806e3e70c7877c6ed,3.0
5be9ff45634f416d149a0fda,
5beab65e9ce2e70a38831001,3.0
5beaf80c06e3e778bd77c6e1,3.0
5beafa4a9ce2e770a9831011,3.0
5beafb1706e3e77bf077c6fa,3.0
5bec45689ce2e77c2e830ff5,
5bec457306e3e753e177c6f6,
5bed8df18b4c41662667a966,
5c07ea7d8b4c4163c796a511,3.0
5a09ac15c751df30a55ef1e6,3.0
5a09ac0dc751df309bf95a6c,3.0
5a09a21c88ee382e5cd4b752,3.0
5a09a1d6c751df1c82537c82,3.0
5a09a1bcc751df204520037c,3.0
5a09a1c788ee382e5cd4b74e,3.0
5a09a1a4c751df1c82537c7f,3.0
5a09a1a388ee382e5cd4b74c,3.0
5a09982488ee38240f402ac7,3.0
5a09955d88ee3801fdc73a3c,3.0
5a09955988ee381e9441b0d8,3.0
5a099827c751df1133b78e4d,3.0
5a09954ac751df0dba6dd17f,3.0
5a099521c751df09e4cf513e,3.0
5a09950e88ee387ef054fd35,3.0
5a09950ec751df0dba6dd17c,3.0
5a099549c751df09cd24c769,3.0
5a099523c751df09dc152d2d,3.0
5a0994d8c751df0d8ac1683b,3.0
5a0994fbc751df09cd24c764,3.0
5a0994fe88ee381e9441b0d3,3.0
5a0994e9c751df09e4cf513c,3.0
5a097e8c88ee3871f0f9047e,3.0
5a097eaec751df6a16d463dd,3.0
5a097e7788ee387af31ca364,3.0
5a097e69c751df6a16d463db,3.0
5a09788d88ee3871f0f9045f,3.0
5a09787ac751df603f95ed22,3.0
5a09785d88ee386e7187263e,3.0
5a09785d88ee387043ad5bd1,3.0
5a09785488ee386e640899f8,3.0
5a09783bc751df603f95ed20,3.0
5a09782cc751df6035c1ff0d,3.0
5a09782b88ee385e2bce2b7f,3.0
5a0977fc88ee3871f0f9045d,3.0
5a0977fc88ee385e2bce2b7b,3.0
5a0976d0c751df5c6418855d,3.0
5a0976b688ee386e71872639,3.0
5a0976b488ee386e723697d6,3.0
5a0976b488ee386e71872638,3.0
5a0976a788ee386c98a4b60d,3.0
5a0976a5c751df5c64188558,3.0
5a0976a388ee386c98a4b60b,3.0
5a09769b88ee386e71872637,3.0
5a09768088ee385e2bce2b78,3.0
5a097686c751df5a7f857420,3.0
5a09765a88ee386e71872634,3.0
5a09766c88ee386e723697cf,3.0
5a09765288ee386e723697ce,3.0
5a09764dc751df5c64188553,3.0
5a097649c751df5c64188552,3.0
5a097621c751df5c64188550,3.0
5a09761d88ee385e2bce2b76,3.0
5a09761288ee386accab2000,3.0
5a09760988ee386c98a4b603,3.0
5a09760ec751df5a867440c8,3.0
5a0975f6c751df5c529e6a75,3.0
5a0975f188ee386c98a4b600,
5a0975f688ee386ab8dee925,3.0
5a0975eac751df5c5b03857a,3.0
5a0975f688ee385e2bce2b73,3.0
5a0975dfc751df5c5b038579,
5a0975d3c751df5c6418854c,3.0
5a0975eec751df5a867440c4,3.0
5a0975cfc751df5c529e6a74,3.0
5a0975e788ee386ab8dee923,
5a0975d488ee385e4555b528,3.0
5a0975c488ee386c98a4b5fb,3.0
5a09758fc751df5c529e6a6e,3.0
5a09758a88ee386accab1ff6,3.0
5a09756ec751df5a867440bc,3.0
5a097546c751df5a867440b9,3.0
5a09753d88ee385e4555b522,3.0
5a09753488ee386c98a4b5f4,3.0
5a097522c751df5a95dcfcf8,3.0
5a09751d88ee386accab1ff4,3.0
5a09751188ee385e4555b521,
5a0974fd88ee386c98a4b5f2,3.0
5a09750488ee386ab8dee91b,3.0
5a0974fb88ee386ab8dee919,3.0
5a0974f988ee385e2bce2b69,3.0
5a09752ac751df5a95dcfcf9,3.0
5a0974f5c751df5a720e450d,
5a0974efc751df5a720e450b,3.0
5a0974f888ee385e4555b520,3.0
5a0974edc751df5a63545064,3.0
5a0974f4c751df5a720e450c,3.0
5a047e5988ee3819ed48b6b9,3.0
5a047a2ec751df786cd8ffa8,3.0
5a045b6e88ee386048aec08f,3.0
5a045b5dc751df45b2713300,3.0
5a045b5ec751df42108448eb,3.0
5a045b5cc751df45ca107aab,3.0
5a045b5a88ee385e693cfc36,3.0
5a045b4dc751df43eb492efa,3.0
5a045b4ac751df45ca107aa7,3.0
5a0305b6c751df6a5b29d8dc,3.0
5a0305b688ee387c8a047643,3.0
5a045b5ac751df42108448ea,3.0
5a0305db88ee38034e9bac04,3.0
5a045b5b88ee385e371da686,3.0
5a045b50c751df45ca107aa9,3.0
5a045b4ac751df43eb492ef9,3.0
5a045b4dc751df45ca107aa8,3.0
5a045b4ac751df42108448e7,3.0
5a030456c751df686178d34f,3.0
59e5b3a288ee385145feb2aa,3.0
59e5b3a2c751df0d48fb4598,3.0
59e4b2a0c751df06a5c90f16,3.0
59e5b3a2c751df184bcedc0f,3.0
59bbbea9c751df4fbf7a1a0f,3.0
59b6673188ee3822d0a2cfc4,3.0
59b6673088ee3822d1db49c5,3.0
59b6672e88ee3822be30746f,3.0
59e5b3a288ee38513939c83d,3.0
59b6673088ee3822bddb14ed,3.0
59bbbea988ee387f8e130a43,3.0
59b6600488ee380255ce828a,3.0
59b6600188ee380263027f36,3.0
59df636188ee38744fe57b0e,3.0
59b65ffa88ee3802369ad2bb,3.0
59b65ff988ee38022dfc7e79,3.0
59bbbea8c751df516ddd96bb,3.0
59b65ff788ee3802372cd34b,3.0
59bbbea888ee3802a17984c9,3.0
59b65ff688ee3802372cd34a,3.0
59b65ff6c751df226163eba0,3.0
59b6600488ee38025667eb50,
59b65ff5c751df2417daa07d,3.0
59b65ffbc751df2417daa07f,3.0
59b65ffa88ee3802372cd34c,3.0
59b65ff9c751df2468708174,3.0
